order_id,customer_id,order_date,status
8313,734,2025-05-30,pending
8314,2229,2026-02-02,processing
8315,1834,2025-11-04,processing
8316,1957,2026-01-20,pending
8317,2209,2025-06-09,pending
8318,108,2026-03-01,shipped
8319,1852,2025-10-10,cancelled
8320,1559,2026-02-07,completed
8321,2516,2025-12-23,completed
8322,2947,2025-07-12,processing
8323,2028,2025-06-08,shipped
8324,2180,2025-08-03,processing
8325,1575,2025-08-22,shipped
8326,615,2025-09-08,shipped
8327,2354,2025-11-08,processing
8328,2072,2025-05-23,processing
8329,2944,2026-03-12,pending
8330,531,2025-11-08,cancelled
8331,2115,2025-08-03,shipped
8332,804,2025-05-23,processing
8333,157,2025-04-15,shipped
8334,1304,2025-06-22,shipped
8335,3,2025-06-17,processing
8336,2636,2025-11-01,pending
8337,2795,2025-04-14,pending
8338,1511,2025-04-13,completed
8339,2849,2025-08-08,cancelled
8340,123,2025-12-24,cancelled
8341,1599,2025-06-16,processing
8342,2981,2025-10-06,shipped
8343,1360,2025-08-13,processing
8344,2332,2025-05-10,completed
8345,126,2026-03-20,completed
8346,688,2025-06-04,cancelled
8347,2220,2025-06-09,pending
8348,1404,2025-12-24,cancelled
8349,1100,2026-01-11,cancelled
8350,748,2025-05-12,shipped
8351,1611,2026-03-01,processing
8352,2432,2025-08-21,processing
8353,804,2025-08-23,pending
8354,1446,2025-07-20,shipped
8355,1205,2025-09-04,pending
8356,2615,2025-10-22,pending
8357,2597,2025-11-24,pending
8358,2800,2025-12-08,shipped
8359,2360,2025-12-22,cancelled
8360,1604,2025-05-02,pending
8361,797,2026-03-02,shipped
8362,2346,2025-09-07,completed
8363,1394,2025-05-30,processing
8364,674,2025-09-29,cancelled
8365,327,2025-12-05,cancelled
8366,765,2025-04-18,shipped
8367,1384,2025-05-17,processing
8368,729,2025-06-13,cancelled
8369,1594,2025-12-16,pending
8370,2358,2025-11-06,pending
8371,1654,2025-07-13,shipped
8372,908,2025-06-13,pending
8373,1407,2025-04-30,shipped
8374,2491,2026-02-22,cancelled
8375,419,2025-09-04,pending
8376,2067,2025-10-04,completed
8377,2294,2026-03-09,processing
8378,1513,2025-08-14,cancelled
8379,106,2026-01-05,processing
8380,2126,2026-03-18,cancelled
8381,1583,2026-01-30,shipped
8382,1329,2025-06-24,completed
8383,2499,2025-11-07,cancelled
8384,1998,2025-08-25,cancelled
8385,1072,2026-03-25,pending
8386,32,2025-06-02,pending
8387,1256,2025-07-07,shipped
8388,492,2025-10-31,shipped
8389,2364,2025-09-04,completed
8390,464,2025-12-26,processing
8391,2454,2025-04-15,processing
8392,676,2025-04-29,completed
8393,816,2025-05-14,shipped
8394,2887,2025-07-15,cancelled
8395,2384,2025-09-21,pending
8396,1103,2025-11-14,completed
8397,353,2025-07-04,cancelled
8398,861,2025-09-05,processing
8399,1260,2025-05-09,completed
8400,1333,2026-01-07,cancelled
8401,1859,2025-10-23,completed
8402,1339,2025-10-11,cancelled
8403,829,2025-05-18,completed
8404,888,2025-11-29,pending
8405,1500,2025-04-14,shipped
8406,879,2025-08-23,processing
8407,1950,2025-12-31,shipped
8408,399,2025-11-04,pending
8409,1746,2025-10-10,processing
8410,1300,2026-04-05,completed
8411,66,2026-04-03,shipped
8412,1089,2025-12-12,pending
8413,2856,2025-04-22,completed
8414,1162,2025-05-29,completed
8415,145,2025-05-08,cancelled
8416,727,2025-05-29,processing
8417,1569,2025-05-25,shipped
8418,2168,2025-11-03,completed
8419,2852,2025-10-29,shipped
8420,2146,2025-12-31,processing
8421,2300,2025-05-28,completed
8422,2479,2025-07-03,pending
8423,1958,2025-06-05,completed
8424,1113,2025-11-04,cancelled
8425,532,2026-02-13,pending
8426,2107,2026-02-09,shipped
8427,2285,2025-11-08,cancelled
8428,1648,2026-02-16,pending
8429,561,2026-01-12,cancelled
8430,2284,2025-11-11,processing
8431,1705,2025-10-13,completed
8432,1329,2025-11-14,shipped
8433,2075,2025-05-19,processing
8434,1843,2025-10-24,shipped
8435,1812,2026-03-20,cancelled
8436,1224,2026-03-09,pending
8437,567,2026-03-11,processing
8438,2893,2026-02-01,cancelled
8439,2090,2025-05-10,cancelled
8440,2742,2026-02-13,cancelled
8441,2218,2026-01-29,cancelled
8442,2410,2025-12-03,processing
8443,1490,2025-05-12,cancelled
8444,2920,2025-11-17,shipped
8445,1180,2026-04-02,pending
8446,2057,2026-03-07,pending
8447,1248,2025-09-29,shipped
8448,487,2026-02-09,completed
8449,2840,2025-09-26,processing
8450,1362,2025-12-22,completed
8451,558,2025-05-22,completed
8452,162,2026-01-25,completed
8453,639,2025-08-03,cancelled
8454,1526,2025-06-17,pending
8455,2402,2025-11-02,pending
8456,298,2025-09-29,pending
8457,538,2025-07-07,completed
8458,1336,2025-09-09,cancelled
8459,284,2025-08-30,pending
8460,23,2025-08-16,cancelled
8461,1393,2025-05-11,processing
8462,139,2026-03-15,shipped
8463,836,2025-07-07,processing
8464,2276,2025-05-07,pending
8465,2794,2025-07-30,completed
8466,1163,2025-11-07,cancelled
8467,1165,2026-04-03,shipped
8468,2150,2026-01-25,shipped
8469,1570,2025-09-30,processing
8470,2403,2025-09-23,shipped
8471,2936,2026-01-14,processing
8472,591,2025-12-03,processing
8473,2828,2025-12-26,pending
8474,1733,2025-09-27,processing
8475,2611,2025-06-13,processing
8476,2947,2026-01-11,cancelled
8477,2635,2025-07-29,processing
8478,614,2025-11-29,completed
8479,532,2025-06-23,cancelled
8480,2111,2026-02-28,pending
8481,1511,2026-02-19,cancelled
8482,857,2025-11-25,completed
8483,2154,2025-09-27,pending
8484,709,2025-10-09,shipped
8485,434,2025-11-18,pending
8486,780,2026-02-22,completed
8487,518,2025-08-22,pending
8488,2485,2025-05-22,pending
8489,2643,2026-03-07,completed
8490,2568,2026-01-11,cancelled
8491,2557,2026-02-16,completed
8492,242,2025-07-02,processing
8493,34,2025-10-18,completed
8494,2129,2025-12-14,pending
8495,1702,2025-04-27,cancelled
8496,2006,2025-06-08,pending
8497,836,2026-03-12,shipped
8498,1898,2025-04-29,cancelled
8499,100,2026-01-31,shipped
8500,677,2025-07-19,processing
8501,1655,2025-10-23,shipped
8502,2893,2025-04-18,completed
8503,2725,2025-07-29,processing
8504,725,2025-07-27,pending
8505,1434,2025-11-10,processing
8506,1902,2025-09-11,cancelled
8507,1067,2025-04-30,cancelled
8508,2303,2025-04-23,cancelled
8509,1982,2025-04-30,pending
8510,1553,2025-07-25,pending
8511,2340,2025-11-17,completed
8512,1333,2025-09-11,pending
8513,2534,2025-08-19,completed
8514,2093,2025-07-04,processing
8515,1567,2025-09-10,shipped
8516,988,2025-07-26,completed
8517,1608,2025-06-12,completed
8518,2251,2025-08-29,pending
8519,2943,2026-01-21,processing
8520,496,2025-12-21,processing
8521,720,2025-06-01,completed
8522,1873,2025-08-23,pending
8523,813,2025-11-14,processing
8524,2938,2026-03-14,pending
8525,2313,2025-07-01,shipped
8526,763,2026-01-22,completed
8527,1335,2025-07-05,pending
8528,707,2025-11-15,pending
8529,2362,2025-05-12,shipped
8530,2519,2026-03-27,pending
8531,1688,2026-03-14,pending
8532,413,2025-11-27,processing
8533,1340,2025-05-03,shipped
8534,309,2025-05-18,cancelled
8535,968,2025-08-11,shipped
8536,2256,2025-09-29,pending
8537,969,2025-05-21,pending
8538,1332,2025-12-27,cancelled
8539,2878,2026-01-11,pending
8540,2366,2025-06-18,shipped
8541,833,2025-06-17,cancelled
8542,2278,2025-08-03,cancelled
8543,1093,2025-05-06,processing
8544,501,2025-10-08,processing
8545,2969,2026-02-22,processing
8546,2020,2025-09-12,pending
8547,662,2026-03-31,processing
8548,1188,2025-04-16,pending
8549,81,2025-04-16,shipped
8550,1363,2025-05-06,cancelled
8551,1040,2025-07-18,shipped
8552,2041,2026-03-13,shipped
8553,2931,2026-01-27,completed
8554,740,2025-06-30,processing
8555,2473,2025-08-10,shipped
8556,1798,2025-10-21,completed
8557,766,2026-01-05,shipped
8558,715,2025-09-22,processing
8559,287,2025-08-01,pending
8560,228,2025-06-08,cancelled
8561,1010,2025-10-25,shipped
8562,1920,2025-07-09,shipped
8563,2039,2026-01-26,completed
8564,878,2026-01-15,processing
8565,2900,2026-01-15,cancelled
8566,567,2025-11-23,shipped
8567,2287,2025-12-17,shipped
8568,996,2026-03-10,pending
8569,612,2025-10-04,completed
8570,2766,2025-10-02,completed
8571,552,2026-03-18,cancelled
8572,1627,2026-04-05,completed
8573,2245,2025-07-11,pending
8574,710,2025-11-15,completed
8575,183,2026-01-25,cancelled
8576,2271,2025-06-11,processing
8577,2485,2026-01-17,processing
8578,2125,2025-06-10,shipped
8579,2073,2025-07-30,shipped
8580,1796,2026-01-02,cancelled
8581,2801,2025-07-07,pending
8582,2840,2025-08-08,cancelled
8583,2734,2025-04-27,shipped
8584,1464,2025-06-25,pending
8585,970,2025-11-18,shipped
8586,1616,2025-04-17,completed
8587,166,2025-04-25,pending
8588,72,2026-04-01,cancelled
8589,1238,2025-05-02,pending
8590,1589,2025-07-30,completed
8591,2346,2025-09-24,shipped
8592,1314,2025-05-06,completed
8593,1886,2026-02-12,completed
8594,1421,2025-08-03,pending
8595,861,2025-06-04,shipped
8596,384,2025-10-12,completed
8597,612,2025-07-12,shipped
8598,686,2026-01-06,shipped
8599,1427,2025-08-08,completed
8600,379,2025-07-15,cancelled
8601,815,2026-03-20,processing
8602,1136,2025-12-28,shipped
8603,790,2025-07-24,completed
8604,2508,2025-12-02,pending
8605,21,2025-05-27,shipped
8606,1703,2025-11-24,processing
8607,339,2025-11-16,pending
8608,2814,2026-01-01,shipped
8609,2048,2026-01-10,completed
8610,2494,2026-01-05,completed
8611,595,2025-09-20,processing
8612,199,2025-08-22,pending
8613,2998,2026-02-21,pending
8614,474,2026-03-23,pending
8615,645,2025-07-02,completed
8616,2814,2025-06-22,processing
8617,1680,2026-03-26,processing
8618,2705,2025-12-17,pending
8619,220,2025-09-05,completed
8620,2482,2025-04-19,completed
8621,475,2025-08-06,completed
8622,1568,2025-06-28,processing
8623,429,2026-01-20,pending
8624,741,2025-11-13,completed
8625,496,2025-06-17,shipped
8626,2956,2026-04-08,completed
8627,1829,2025-08-16,pending
8628,2962,2025-10-16,cancelled
8629,2711,2025-11-01,shipped
8630,1793,2025-07-02,pending
8631,811,2025-09-25,shipped
8632,2989,2025-07-11,pending
8633,152,2026-01-28,cancelled
8634,2343,2025-10-15,pending
8635,1768,2026-03-03,processing
8636,1382,2025-07-10,pending
8637,2197,2026-03-19,completed
8638,2705,2025-07-05,pending
8639,1866,2025-08-14,cancelled
8640,2134,2025-11-27,completed
8641,613,2026-02-11,cancelled
8642,722,2025-06-26,completed
8643,370,2025-06-16,cancelled
8644,94,2025-07-04,shipped
8645,2798,2025-08-03,processing
8646,2562,2026-02-14,shipped
8647,576,2025-06-06,cancelled
8648,36,2026-01-13,shipped
8649,2724,2026-03-18,cancelled
8650,552,2025-04-19,pending
8651,2443,2025-11-06,cancelled
8652,1539,2025-08-26,pending
8653,71,2025-12-28,shipped
8654,794,2025-09-26,cancelled
8655,1434,2025-05-02,processing
8656,271,2025-07-05,completed
8657,880,2025-04-28,shipped
8658,2443,2026-03-12,cancelled
8659,526,2025-09-04,shipped
8660,2034,2025-05-27,completed
8661,399,2026-02-05,pending
8662,1859,2025-08-09,completed
8663,582,2026-02-04,cancelled
8664,782,2025-10-06,processing
8665,1471,2025-05-14,shipped
8666,1338,2026-03-23,shipped
8667,1502,2025-08-08,processing
8668,1258,2026-02-19,pending
8669,869,2025-05-01,completed
8670,1063,2025-11-12,completed
8671,640,2026-03-30,completed
8672,577,2025-11-29,processing
8673,221,2025-12-22,processing
8674,505,2025-07-20,cancelled
8675,2516,2025-06-06,pending
8676,1964,2025-12-04,pending
8677,2284,2025-12-18,processing
8678,1139,2025-07-30,completed
8679,682,2025-08-14,shipped
8680,2538,2025-08-01,completed
8681,1815,2025-05-10,completed
8682,1767,2025-11-24,processing
8683,2420,2025-08-25,completed
8684,1689,2025-08-25,pending
8685,533,2025-05-13,pending
8686,1153,2025-08-07,shipped
8687,2663,2025-10-15,completed
8688,1403,2026-02-02,cancelled
8689,1070,2026-03-21,pending
8690,2804,2026-01-18,completed
8691,909,2025-05-09,cancelled
8692,133,2025-05-15,pending
8693,241,2025-07-12,completed
8694,70,2026-04-03,shipped
8695,1488,2026-04-02,processing
8696,2034,2025-08-16,shipped
8697,2621,2025-04-19,processing
8698,1510,2025-12-29,processing
8699,1263,2025-07-02,shipped
8700,266,2025-12-19,cancelled
8701,1814,2025-11-21,shipped
8702,2774,2025-07-13,cancelled
8703,1524,2026-01-15,cancelled
8704,1742,2025-05-06,pending
8705,1009,2025-12-28,cancelled
8706,1965,2025-09-30,completed
8707,561,2025-08-11,cancelled
8708,1892,2025-10-10,processing
8709,12,2026-01-13,completed
8710,181,2025-08-20,shipped
8711,244,2026-03-24,completed
8712,2107,2026-03-04,completed
8713,159,2025-09-02,pending
8714,110,2026-01-28,processing
8715,2269,2025-06-14,pending
8716,412,2025-10-16,processing
8717,1633,2025-12-05,cancelled
8718,369,2026-04-04,processing
8719,664,2025-09-08,processing
8720,2115,2025-04-18,completed
8721,2230,2026-01-23,completed
8722,2118,2025-05-25,completed
8723,2977,2025-09-08,cancelled
8724,1835,2026-02-14,completed
8725,607,2025-05-09,shipped
8726,125,2025-12-12,completed
8727,1404,2025-10-24,completed
8728,1899,2025-08-23,completed
8729,801,2026-03-24,shipped
8730,174,2025-09-16,processing
8731,1856,2025-08-05,completed
8732,1010,2025-04-15,completed
8733,1893,2026-01-21,pending
8734,1361,2025-09-26,completed
8735,196,2026-03-20,cancelled
8736,1480,2025-08-04,shipped
8737,1129,2025-07-26,processing
8738,1230,2025-05-01,pending
8739,1641,2025-11-19,pending
8740,468,2025-12-08,pending
8741,102,2025-10-11,completed
8742,2315,2025-08-20,processing
8743,745,2025-12-06,cancelled
8744,2178,2025-11-15,shipped
8745,2771,2025-09-27,cancelled
8746,1831,2025-05-10,processing
8747,2882,2025-06-20,processing
8748,2442,2025-06-29,cancelled
8749,2033,2026-03-29,completed
8750,838,2025-04-20,completed
8751,2299,2026-03-18,completed
8752,1368,2025-04-27,pending
8753,2749,2026-01-16,pending
8754,2487,2025-04-25,processing
8755,642,2025-04-28,processing
8756,1042,2026-03-12,processing
8757,1613,2026-01-16,processing
8758,610,2025-09-11,completed
8759,1447,2025-05-17,shipped
8760,263,2025-04-30,shipped
8761,986,2025-06-30,pending
8762,2866,2025-06-05,processing
8763,78,2026-02-09,completed
8764,236,2025-10-20,cancelled
8765,1651,2025-11-01,processing
8766,1744,2025-10-25,completed
8767,1273,2025-06-26,cancelled
8768,2568,2025-07-23,shipped
8769,103,2026-04-02,completed
8770,478,2025-09-01,completed
8771,1831,2025-05-23,shipped
8772,1990,2026-03-20,processing
8773,510,2025-10-31,cancelled
8774,153,2025-05-23,completed
8775,2684,2026-03-30,cancelled
8776,2399,2025-10-01,pending
8777,2228,2025-10-24,shipped
8778,279,2025-08-18,shipped
8779,2867,2025-10-21,cancelled
8780,2352,2025-12-18,completed
8781,1291,2026-03-18,pending
8782,2735,2026-03-17,completed
8783,1298,2025-04-28,pending
8784,174,2025-08-17,cancelled
8785,2501,2025-04-24,shipped
8786,2056,2025-11-13,completed
8787,2416,2025-08-11,cancelled
8788,2649,2025-09-05,shipped
8789,2036,2025-11-01,processing
8790,2483,2026-01-13,shipped
8791,2019,2025-08-28,pending
8792,2655,2025-06-15,completed
8793,814,2025-04-24,processing
8794,2418,2025-10-03,processing
8795,2807,2025-06-07,completed
8796,1699,2025-10-07,processing
8797,2470,2026-02-06,shipped
8798,1199,2026-01-01,completed
8799,1683,2026-04-05,processing
8800,408,2025-05-22,pending
8801,886,2025-12-12,processing
8802,1175,2026-02-21,completed
8803,1987,2025-09-22,processing
8804,2339,2025-11-28,cancelled
8805,1017,2025-09-26,pending
8806,714,2025-08-18,cancelled
8807,1790,2025-07-24,pending
8808,864,2025-09-29,shipped
8809,2744,2025-07-02,shipped
8810,2438,2026-01-01,cancelled
8811,2388,2026-01-22,shipped
8812,467,2026-03-28,shipped
8813,1828,2025-07-02,completed
8814,275,2026-01-17,cancelled
8815,677,2025-11-18,processing
8816,2705,2026-03-25,pending
8817,108,2025-10-18,pending
8818,1914,2025-11-16,completed
8819,2112,2025-11-27,processing
8820,2215,2025-11-05,pending
8821,433,2025-05-19,completed
8822,1683,2025-07-14,completed
8823,649,2026-04-03,completed
8824,2584,2025-11-19,cancelled
8825,390,2025-06-25,shipped
8826,343,2025-09-27,pending
8827,1513,2025-05-10,shipped
8828,2342,2025-08-31,shipped
8829,2440,2025-07-17,shipped
8830,2395,2025-04-24,processing
8831,601,2025-09-17,completed
8832,343,2025-10-21,processing
8833,92,2025-12-31,shipped
8834,2063,2025-09-23,shipped
8835,1187,2025-05-06,shipped
8836,126,2025-11-02,completed
8837,2239,2026-01-15,processing
8838,1066,2026-03-04,cancelled
8839,2192,2025-05-12,pending
8840,659,2025-08-01,completed
8841,1849,2025-09-16,cancelled
8842,2138,2025-08-18,shipped
8843,955,2025-11-19,shipped
8844,1804,2025-08-23,shipped
8845,1532,2025-09-05,processing
8846,48,2026-04-10,shipped
8847,707,2025-07-11,completed
8848,106,2026-01-10,cancelled
8849,2213,2025-10-12,completed
8850,1716,2026-03-12,processing
8851,1312,2025-12-07,processing
8852,2731,2025-06-27,completed
8853,737,2026-03-18,pending
8854,1558,2025-04-17,shipped
8855,349,2025-04-23,cancelled
8856,2440,2025-08-17,processing
8857,375,2026-02-10,completed
8858,647,2025-08-16,shipped
8859,2047,2025-08-10,shipped
8860,1108,2026-01-25,pending
8861,2458,2025-07-08,processing
8862,2293,2025-09-30,shipped
8863,617,2025-10-03,processing
8864,2975,2026-01-27,processing
8865,2370,2025-04-18,processing
8866,2723,2025-06-24,completed
8867,1095,2025-08-28,completed
8868,2412,2025-12-18,cancelled
8869,940,2025-10-04,completed
8870,1060,2025-11-14,completed
8871,2380,2025-06-09,processing
8872,461,2025-09-10,cancelled
8873,1750,2025-08-25,completed
8874,2025,2025-10-28,shipped
8875,2631,2025-12-13,pending
8876,726,2025-04-16,processing
8877,1164,2025-05-19,shipped
8878,2287,2025-07-16,pending
8879,1366,2025-05-03,processing
8880,1451,2026-03-26,completed
8881,1886,2026-03-26,shipped
8882,2698,2025-07-26,processing
8883,745,2025-08-07,cancelled
8884,2622,2025-12-08,completed
8885,2478,2026-04-10,processing
8886,2876,2025-07-28,cancelled
8887,2498,2026-04-09,processing
8888,1572,2025-10-14,shipped
8889,1019,2026-01-08,cancelled
8890,2506,2025-04-25,processing
8891,105,2025-11-03,cancelled
8892,1856,2026-03-13,shipped
8893,1280,2026-02-13,pending
8894,266,2025-11-05,processing
8895,48,2025-10-10,pending
8896,2298,2025-11-28,cancelled
8897,419,2025-07-07,processing
8898,584,2025-10-15,pending
8899,1457,2025-05-31,shipped
8900,996,2025-08-27,processing
8901,1128,2025-09-01,shipped
8902,2240,2025-04-16,pending
8903,2,2026-01-28,shipped
8904,2351,2026-01-18,pending
8905,1090,2025-07-11,shipped
8906,1639,2025-07-01,shipped
8907,2854,2025-12-13,shipped
8908,934,2025-04-22,shipped
8909,169,2025-11-09,processing
8910,564,2025-07-27,cancelled
8911,1619,2025-08-04,processing
8912,620,2025-11-22,shipped
8913,1824,2025-11-23,shipped
8914,2359,2025-07-03,completed
8915,1741,2025-04-18,completed
8916,2553,2025-12-20,completed
8917,366,2025-12-28,cancelled
8918,303,2025-05-20,pending
8919,463,2026-04-08,shipped
8920,2969,2025-11-04,pending
8921,1466,2025-12-02,shipped
8922,2622,2025-08-04,pending
8923,838,2025-07-20,processing
8924,443,2026-01-12,pending
8925,874,2025-06-06,processing
8926,2948,2025-11-24,processing
8927,2,2025-12-21,cancelled
8928,765,2025-08-21,pending
8929,180,2025-10-19,cancelled
8930,1316,2026-01-28,shipped
8931,2094,2025-06-08,completed
8932,1641,2025-08-12,cancelled
8933,2869,2025-09-24,completed
8934,679,2025-08-09,cancelled
8935,1141,2025-09-06,cancelled
8936,2030,2025-04-13,pending
8937,1074,2025-05-28,completed
8938,2525,2025-04-25,completed
8939,1757,2025-07-02,cancelled
8940,2664,2026-03-26,completed
8941,792,2025-04-26,cancelled
8942,1121,2025-08-29,completed
8943,2324,2025-09-29,processing
8944,1647,2026-02-17,completed
8945,1926,2026-04-03,processing
8946,268,2025-05-19,shipped
8947,520,2025-08-21,cancelled
8948,2436,2025-12-08,shipped
8949,2348,2025-10-18,shipped
8950,2583,2026-01-05,completed
8951,2240,2026-02-07,shipped
8952,2988,2025-05-19,completed
8953,1642,2025-10-17,processing
8954,2258,2025-11-27,pending
8955,397,2026-01-18,cancelled
8956,327,2025-10-13,processing
8957,1110,2026-03-09,processing
8958,2118,2025-08-12,completed
8959,928,2025-09-09,cancelled
8960,2550,2025-09-16,pending
8961,1616,2025-12-27,processing
8962,1086,2026-01-29,shipped
8963,1730,2026-02-16,shipped
8964,2717,2025-06-30,shipped
8965,2529,2025-05-28,pending
8966,2863,2025-10-21,shipped
8967,1622,2025-07-28,shipped
8968,2251,2025-07-21,processing
8969,1277,2025-11-29,shipped
8970,1562,2025-04-24,shipped
8971,1280,2025-11-01,completed
8972,1341,2026-01-28,cancelled
8973,2410,2025-09-10,cancelled
8974,1285,2025-08-09,completed
8975,454,2025-10-01,completed
8976,2514,2025-11-21,pending
8977,2959,2026-02-08,shipped
8978,2784,2026-02-01,pending
8979,240,2026-02-18,processing
8980,1480,2025-07-23,pending
8981,2855,2025-07-31,processing
8982,2846,2025-04-17,completed
8983,1439,2025-06-09,completed
8984,289,2026-04-03,processing
8985,322,2025-12-21,processing
8986,2797,2025-06-05,completed
8987,931,2025-10-24,shipped
8988,2203,2026-02-11,shipped
8989,1618,2025-06-20,pending
8990,1726,2025-05-07,cancelled
8991,1019,2026-02-22,processing
8992,2906,2025-07-06,pending
8993,410,2025-05-10,shipped
8994,2373,2025-08-23,cancelled
8995,1343,2025-07-03,cancelled
8996,2456,2025-05-08,completed
8997,1553,2026-02-10,processing
8998,32,2025-05-22,completed
8999,102,2025-10-23,shipped
9000,2688,2025-12-21,shipped
9001,1234,2025-08-28,pending
9002,1224,2025-08-28,shipped
9003,2378,2025-11-12,cancelled
9004,733,2025-05-26,completed
9005,1202,2025-07-17,processing
9006,1537,2025-05-26,cancelled
9007,2281,2026-01-15,shipped
9008,1782,2025-12-12,processing
9009,2038,2025-09-08,processing
9010,205,2025-08-29,cancelled
9011,1786,2025-04-20,cancelled
9012,663,2025-09-24,completed
9013,1273,2026-01-22,cancelled
9014,1736,2025-05-15,cancelled
9015,2008,2025-10-11,processing
9016,1393,2026-02-10,shipped
9017,120,2025-05-27,shipped
9018,1846,2025-05-19,cancelled
9019,1307,2025-11-09,pending
9020,788,2026-01-28,shipped
9021,2493,2025-05-27,completed
9022,1742,2025-08-05,pending
9023,994,2026-03-24,cancelled
9024,1058,2026-03-27,processing
9025,1562,2025-12-14,pending
9026,2595,2025-06-03,pending
9027,1716,2025-07-31,cancelled
9028,2870,2025-10-06,cancelled
9029,222,2025-11-02,completed
9030,1625,2025-12-12,cancelled
9031,2473,2025-06-28,shipped
9032,1422,2025-05-05,pending
9033,220,2025-04-28,completed
9034,2846,2025-07-16,processing
9035,657,2025-07-23,pending
9036,486,2025-06-23,pending
9037,624,2025-05-07,cancelled
9038,742,2025-05-19,processing
9039,1754,2026-03-22,processing
9040,2843,2026-04-11,processing
9041,1273,2025-11-03,processing
9042,551,2025-05-19,cancelled
9043,2512,2025-04-15,completed
9044,1599,2026-04-05,completed
9045,425,2026-03-14,completed
9046,725,2025-12-22,cancelled
9047,2905,2025-07-05,completed
9048,379,2025-08-04,cancelled
9049,2062,2025-05-24,cancelled
9050,2185,2026-02-24,shipped
9051,2620,2025-12-12,processing
9052,246,2025-08-03,completed
9053,2199,2025-09-23,completed
9054,444,2025-10-12,processing
9055,2412,2025-09-10,shipped
9056,1623,2025-11-06,processing
9057,2913,2025-07-21,processing
9058,2289,2025-04-29,pending
9059,803,2026-04-11,completed
9060,709,2025-08-31,shipped
9061,2440,2025-05-18,cancelled
9062,1819,2025-12-09,completed
9063,1120,2025-10-12,processing
9064,553,2025-10-21,processing
9065,1078,2025-05-07,pending
9066,2616,2025-06-23,processing
9067,312,2025-07-16,pending
9068,2992,2026-01-31,completed
9069,675,2026-01-15,completed
9070,836,2025-09-01,shipped
9071,1030,2025-08-04,pending
9072,1961,2025-05-27,cancelled
9073,934,2026-01-16,processing
9074,1417,2025-09-26,shipped
9075,2989,2025-12-09,processing
9076,2181,2025-10-01,completed
9077,1890,2025-07-19,shipped
9078,1436,2025-05-01,pending
9079,1510,2026-01-01,cancelled
9080,2106,2025-04-21,pending
9081,1269,2025-06-29,pending
9082,506,2026-04-09,shipped
9083,2846,2025-09-23,pending
9084,2063,2025-07-15,cancelled
9085,1038,2025-11-26,cancelled
9086,1100,2025-11-21,completed
9087,129,2026-03-31,processing
9088,1043,2025-09-23,cancelled
9089,2674,2025-11-18,cancelled
9090,1169,2025-07-04,processing
9091,1387,2025-11-20,pending
9092,807,2025-12-26,completed
9093,457,2025-09-02,pending
9094,793,2026-03-31,pending
9095,2921,2025-11-22,processing
9096,1170,2025-05-14,shipped
9097,2519,2026-02-03,processing
9098,2795,2025-09-06,shipped
9099,348,2025-07-30,processing
9100,1796,2025-04-13,processing
9101,845,2025-08-30,pending
9102,2722,2025-07-02,cancelled
9103,2643,2025-09-14,pending
9104,2005,2026-02-01,pending
9105,126,2025-08-17,pending
9106,2274,2026-03-21,shipped
9107,1555,2025-12-24,pending
9108,299,2025-11-01,processing
9109,1449,2025-08-16,completed
9110,2684,2026-03-15,shipped
9111,249,2025-09-03,completed
9112,2486,2025-05-13,processing
9113,1012,2026-02-11,completed
9114,1045,2025-05-11,cancelled
9115,2928,2026-04-10,pending
9116,136,2025-11-17,processing
9117,2494,2025-12-03,pending
9118,1332,2025-07-28,shipped
9119,2061,2026-01-24,pending
9120,1093,2025-06-11,shipped
9121,940,2025-07-03,cancelled
9122,941,2025-04-25,cancelled
9123,49,2026-03-17,completed
9124,2868,2025-04-19,completed
9125,2109,2025-07-23,completed
9126,2930,2025-07-27,processing
9127,1805,2025-10-19,processing
9128,2070,2025-09-28,cancelled
9129,2107,2025-07-30,completed
9130,1741,2025-11-02,cancelled
9131,706,2026-01-19,cancelled
9132,1041,2025-11-30,cancelled
9133,2745,2026-02-03,cancelled
9134,1072,2025-11-13,cancelled
9135,1752,2025-10-14,completed
9136,2178,2025-10-17,pending
9137,2192,2025-09-29,cancelled
9138,2820,2026-03-05,completed
9139,1947,2025-07-10,shipped
9140,2538,2026-01-31,pending
9141,1845,2025-04-21,shipped
9142,439,2025-05-01,completed
9143,2629,2026-03-03,cancelled
9144,987,2026-01-28,shipped
9145,506,2025-04-13,pending
9146,2199,2025-05-08,processing
9147,2058,2025-10-06,shipped
9148,2708,2026-03-26,cancelled
9149,2208,2026-02-20,processing
9150,2549,2025-12-06,shipped
9151,2373,2025-08-04,processing
9152,2402,2026-03-09,shipped
9153,2108,2025-11-15,pending
9154,2829,2026-02-01,shipped
9155,250,2026-02-03,cancelled
9156,1289,2026-03-18,processing
9157,2371,2025-09-21,pending
9158,1964,2025-05-19,completed
9159,1124,2026-03-18,processing
9160,2790,2025-05-08,pending
9161,1040,2025-05-20,processing
9162,953,2025-12-24,completed
9163,367,2025-09-13,shipped
9164,2214,2025-05-01,processing
9165,2911,2025-04-25,cancelled
9166,717,2025-11-22,cancelled
9167,542,2025-06-13,pending
9168,2281,2025-05-15,pending
9169,2427,2025-07-25,processing
9170,667,2025-05-13,shipped
9171,965,2026-04-01,pending
9172,2327,2025-08-20,completed
